number,created_at,author_id,assignee_id,description,due_at,status,updated_at
738433,2026-06-07 22:33:20.503148+00,433,21,Тестовая заявка №738433,2026-06-21 22:33:20.503148+00,in_progress,2026-06-20 22:33:20.503148+00
565433,2026-05-28 22:36:40.503148+00,433,21,Тестовая заявка №565433,2026-06-21 22:36:40.503148+00,in_progress,2026-06-05 22:36:40.503148+00
473433,2026-06-18 00:10:00.503148+00,433,21,Тестовая заявка №473433,2026-06-22 00:10:00.503148+00,in_progress,2026-06-21 00:10:00.503148+00
300433,2026-06-08 00:13:20.503148+00,433,21,Тестовая заявка №300433,2026-06-22 00:13:20.503148+00,in_progress,2026-06-21 00:13:20.503148+00
127433,2026-05-29 00:16:40.503148+00,433,21,Тестовая заявка №127433,2026-06-22 00:16:40.503148+00,in_progress,2026-06-06 00:16:40.503148+00
35433,2026-06-18 01:50:00.503148+00,433,21,Тестовая заявка №35433,2026-06-22 01:50:00.503148+00,in_progress,2026-06-21 01:50:00.503148+00
957433,2026-06-08 09:43:20.503148+00,433,21,Тестовая заявка №957433,2026-06-22 09:43:20.503148+00,in_progress,2026-06-21 09:43:20.503148+00
784433,2026-05-29 09:46:40.503148+00,433,21,Тестовая заявка №784433,2026-06-22 09:46:40.503148+00,in_progress,2026-06-06 09:46:40.503148+00
692433,2026-06-18 11:20:00.503148+00,433,21,Тестовая заявка №692433,2026-06-22 11:20:00.503148+00,in_progress,2026-06-21 11:20:00.503148+00
519433,2026-06-08 11:23:20.503148+00,433,21,Тестовая заявка №519433,2026-06-22 11:23:20.503148+00,in_progress,2026-06-21 11:23:20.503148+00
346433,2026-05-29 11:26:40.503148+00,433,21,Тестовая заявка №346433,2026-06-22 11:26:40.503148+00,in_progress,2026-06-06 11:26:40.503148+00
861433,2026-06-12 12:23:20.503148+00,433,21,Тестовая заявка №861433,2026-06-26 12:23:20.503148+00,in_progress,2026-06-25 12:23:20.503148+00
688433,2026-06-02 12:26:40.503148+00,433,21,Тестовая заявка №688433,2026-06-26 12:26:40.503148+00,in_progress,2026-06-10 12:26:40.503148+00
596433,2026-06-22 14:00:00.503148+00,433,21,Тестовая заявка №596433,2026-06-26 14:00:00.503148+00,in_progress,2026-06-25 14:00:00.503148+00
423433,2026-06-12 14:03:20.503148+00,433,21,Тестовая заявка №423433,2026-06-26 14:03:20.503148+00,in_progress,2026-06-25 14:03:20.503148+00
250433,2026-06-02 14:06:40.503148+00,433,21,Тестовая заявка №250433,2026-06-26 14:06:40.503148+00,in_progress,2026-06-10 14:06:40.503148+00
158433,2026-06-22 15:40:00.503148+00,433,21,Тестовая заявка №158433,2026-06-26 15:40:00.503148+00,in_progress,2026-06-25 15:40:00.503148+00
907433,2026-06-02 23:36:40.503148+00,433,21,Тестовая заявка №907433,2026-06-26 23:36:40.503148+00,in_progress,2026-06-10 23:36:40.503148+00
815433,2026-06-23 01:10:00.503148+00,433,21,Тестовая заявка №815433,2026-06-27 01:10:00.503148+00,in_progress,2026-06-26 01:10:00.503148+00
642433,2026-06-13 01:13:20.503148+00,433,21,Тестовая заявка №642433,2026-06-27 01:13:20.503148+00,in_progress,2026-06-26 01:13:20.503148+00
469433,2026-06-03 01:16:40.503148+00,433,21,Тестовая заявка №469433,2026-06-27 01:16:40.503148+00,in_progress,2026-06-11 01:16:40.503148+00
377433,2026-06-23 02:50:00.503148+00,433,21,Тестовая заявка №377433,2026-06-27 02:50:00.503148+00,in_progress,2026-06-26 02:50:00.503148+00
204433,2026-06-13 02:53:20.503148+00,433,21,Тестовая заявка №204433,2026-06-27 02:53:20.503148+00,in_progress,2026-06-26 02:53:20.503148+00
31433,2026-06-03 02:56:40.503148+00,433,21,Тестовая заявка №31433,2026-06-27 02:56:40.503148+00,in_progress,2026-06-11 02:56:40.503148+00
938433,2026-06-27 15:00:00.503148+00,433,21,Тестовая заявка №938433,2026-07-01 15:00:00.503148+00,in_progress,2026-06-30 15:00:00.503148+00
765433,2026-06-17 15:03:20.503148+00,433,21,Тестовая заявка №765433,2026-07-01 15:03:20.503148+00,in_progress,2026-06-30 15:03:20.503148+00
592433,2026-06-07 15:06:40.503148+00,433,21,Тестовая заявка №592433,2026-07-01 15:06:40.503148+00,in_progress,2026-06-15 15:06:40.503148+00
500433,2026-06-27 16:40:00.503148+00,433,21,Тестовая заявка №500433,2026-07-01 16:40:00.503148+00,in_progress,2026-06-30 16:40:00.503148+00
327433,2026-06-17 16:43:20.503148+00,433,21,Тестовая заявка №327433,2026-07-01 16:43:20.503148+00,in_progress,2026-06-30 16:43:20.503148+00
154433,2026-06-07 16:46:40.503148+00,433,21,Тестовая заявка №154433,2026-07-01 16:46:40.503148+00,in_progress,2026-06-15 16:46:40.503148+00
62433,2026-06-27 18:20:00.503148+00,433,21,Тестовая заявка №62433,2026-07-01 18:20:00.503148+00,in_progress,2026-06-30 18:20:00.503148+00
984433,2026-06-18 02:13:20.503148+00,433,21,Тестовая заявка №984433,2026-07-02 02:13:20.503148+00,in_progress,2026-07-01 02:13:20.503148+00
811433,2026-06-08 02:16:40.503148+00,433,21,Тестовая заявка №811433,2026-07-02 02:16:40.503148+00,in_progress,2026-06-16 02:16:40.503148+00
719433,2026-06-28 03:50:00.503148+00,433,21,Тестовая заявка №719433,2026-07-02 03:50:00.503148+00,in_progress,2026-07-01 03:50:00.503148+00
546433,2026-06-18 03:53:20.503148+00,433,21,Тестовая заявка №546433,2026-07-02 03:53:20.503148+00,in_progress,2026-07-01 03:53:20.503148+00
373433,2026-06-08 03:56:40.503148+00,433,21,Тестовая заявка №373433,2026-07-02 03:56:40.503148+00,in_progress,2026-06-16 03:56:40.503148+00
281433,2026-06-28 05:30:00.503148+00,433,21,Тестовая заявка №281433,2026-07-02 05:30:00.503148+00,in_progress,2026-07-01 05:30:00.503148+00
108433,2026-06-18 05:33:20.503148+00,433,21,Тестовая заявка №108433,2026-07-02 05:33:20.503148+00,in_progress,2026-07-01 05:33:20.503148+00
934433,2026-06-12 16:06:40.503148+00,433,21,Тестовая заявка №934433,2026-07-06 16:06:40.503148+00,in_progress,2026-06-20 16:06:40.503148+00
842433,2026-07-02 17:40:00.503148+00,433,21,Тестовая заявка №842433,2026-07-06 17:40:00.503148+00,in_progress,2026-07-05 17:40:00.503148+00
669433,2026-06-22 17:43:20.503148+00,433,21,Тестовая заявка №669433,2026-07-06 17:43:20.503148+00,in_progress,2026-07-05 17:43:20.503148+00
496433,2026-06-12 17:46:40.503148+00,433,21,Тестовая заявка №496433,2026-07-06 17:46:40.503148+00,in_progress,2026-06-20 17:46:40.503148+00
404433,2026-07-02 19:20:00.503148+00,433,21,Тестовая заявка №404433,2026-07-06 19:20:00.503148+00,in_progress,2026-07-05 19:20:00.503148+00
231433,2026-06-22 19:23:20.503148+00,433,21,Тестовая заявка №231433,2026-07-06 19:23:20.503148+00,in_progress,2026-07-05 19:23:20.503148+00
58433,2026-06-12 19:26:40.503148+00,433,21,Тестовая заявка №58433,2026-07-06 19:26:40.503148+00,in_progress,2026-06-20 19:26:40.503148+00
888433,2026-06-23 04:53:20.503148+00,433,21,Тестовая заявка №888433,2026-07-07 04:53:20.503148+00,in_progress,2026-07-06 04:53:20.503148+00
715433,2026-06-13 04:56:40.503148+00,433,21,Тестовая заявка №715433,2026-07-07 04:56:40.503148+00,in_progress,2026-06-21 04:56:40.503148+00
623433,2026-07-03 06:30:00.503148+00,433,21,Тестовая заявка №623433,2026-07-07 06:30:00.503148+00,in_progress,2026-07-06 06:30:00.503148+00
450433,2026-06-23 06:33:20.503148+00,433,21,Тестовая заявка №450433,2026-07-07 06:33:20.503148+00,in_progress,2026-07-06 06:33:20.503148+00
277433,2026-06-13 06:36:40.503148+00,433,21,Тестовая заявка №277433,2026-07-07 06:36:40.503148+00,in_progress,2026-06-21 06:36:40.503148+00
185433,2026-07-03 08:10:00.503148+00,433,21,Тестовая заявка №185433,2026-07-07 08:10:00.503148+00,in_progress,2026-07-06 08:10:00.503148+00
12433,2026-06-23 08:13:20.503148+00,433,21,Тестовая заявка №12433,2026-07-07 08:13:20.503148+00,in_progress,2026-07-06 08:13:20.503148+00
838433,2026-06-17 18:46:40.503148+00,433,21,Тестовая заявка №838433,2026-07-11 18:46:40.503148+00,in_progress,2026-06-25 18:46:40.503148+00
746433,2026-07-07 20:20:00.503148+00,433,21,Тестовая заявка №746433,2026-07-11 20:20:00.503148+00,in_progress,2026-07-10 20:20:00.503148+00
573433,2026-06-27 20:23:20.503148+00,433,21,Тестовая заявка №573433,2026-07-11 20:23:20.503148+00,in_progress,2026-07-10 20:23:20.503148+00
400433,2026-06-17 20:26:40.503148+00,433,21,Тестовая заявка №400433,2026-07-11 20:26:40.503148+00,in_progress,2026-06-25 20:26:40.503148+00
308433,2026-07-07 22:00:00.503148+00,433,21,Тестовая заявка №308433,2026-07-11 22:00:00.503148+00,in_progress,2026-07-10 22:00:00.503148+00
135433,2026-06-27 22:03:20.503148+00,433,21,Тестовая заявка №135433,2026-07-11 22:03:20.503148+00,in_progress,2026-07-10 22:03:20.503148+00
965433,2026-07-08 07:30:00.503148+00,433,21,Тестовая заявка №965433,2026-07-12 07:30:00.503148+00,in_progress,2026-07-11 07:30:00.503148+00
792433,2026-06-28 07:33:20.503148+00,433,21,Тестовая заявка №792433,2026-07-12 07:33:20.503148+00,in_progress,2026-07-11 07:33:20.503148+00
619433,2026-06-18 07:36:40.503148+00,433,21,Тестовая заявка №619433,2026-07-12 07:36:40.503148+00,in_progress,2026-06-26 07:36:40.503148+00
527433,2026-07-08 09:10:00.503148+00,433,21,Тестовая заявка №527433,2026-07-12 09:10:00.503148+00,in_progress,2026-07-11 09:10:00.503148+00
354433,2026-06-28 09:13:20.503148+00,433,21,Тестовая заявка №354433,2026-07-12 09:13:20.503148+00,in_progress,2026-07-11 09:13:20.503148+00
181433,2026-06-18 09:16:40.503148+00,433,21,Тестовая заявка №181433,2026-07-12 09:16:40.503148+00,in_progress,2026-06-26 09:16:40.503148+00
89433,2026-07-08 10:50:00.503148+00,433,21,Тестовая заявка №89433,2026-07-12 10:50:00.503148+00,in_progress,2026-07-11 10:50:00.503148+00
431433,2026-07-12 11:50:00.503148+00,433,21,Тестовая заявка №431433,2026-07-16 11:50:00.503148+00,in_progress,2026-07-15 11:50:00.503148+00
258433,2026-07-02 11:53:20.503148+00,433,21,Тестовая заявка №258433,2026-07-16 11:53:20.503148+00,in_progress,2026-07-15 11:53:20.503148+00
85433,2026-06-22 11:56:40.503148+00,433,21,Тестовая заявка №85433,2026-07-16 11:56:40.503148+00,in_progress,2026-06-30 11:56:40.503148+00
